"3473","GB DEF = Bullous pemphigoid autoantigen BP180 gene; 3 end,M91669_s_at,-12,A,107,A,128,A,120,A,11,A,144,A,226,A,122,A,268,A,126,A,-25,A,99,A,57,A,146,A,130,A,74,A,171,A,112,A,180,A,142,A,7,A,109,A,93,A,61,A,162,A,10,A,217,A,161,A,93,A,85,A,211,A,302,A,78,A,173,A,145,A,146,A,135,A,256,A
HOXB5 Homeo box B5 (2.1 protein),X03794_s_at,120,A,25,A,247,A,-385,A,-146,A,-275,A,-386,A,-631,A,-321,A,-117,A,37,A,-166,A,-43,A,-129,A,36,A,-387,A,-938,A,89,A,-467,A,-342,A,-495,A,-247,A,-271,A,-91,A,-321,A,-26,A,-75,A,-242,A,-500,A,224,A,280,A,-351,A,64,A,426,P,380,A,-54,A,-566,A,214,A
THYMOSIN BETA-10,S54005_s_at,8231,P,10026,P,13498,P,6678,P,8644,P,8309,P,4824,P,5033,P,13655,P,8147,P,7035,P,3449,P,8020,P,4893,P,10267,P,11553,P,4551,P,5135,P,5426,P,14383,P,1821,P,5089,P,6288,P,7361,P,5669,P,8519,P,2816,P,4239,P,3291,P,5504,P,4355,P,2306,P,3532,P,3002,P,8761,P,6779,P,6504,P,3017,P
GB DEF = Mdm2-D (mdm2) mRNA,U33202_s_at,-81,A,19,A,88,A,7,A,5,A,-16,A,-8,A,77,A,-31,A,-32,A,-19,A,1,A,26,A,19,A,46,P,23,A,65,A,45,A,-18,A,3,A,69,A,-69,A,110,A,42,A,95,P,193,P,79,A,14,A,19,A,140,A,-40,A,-5,A,-4,A,-26,A,-29,A,9,A,22,A,-47,A
GB DEF = Mdm2-E (mdm2) mRNA,U33203_s_at,58,A,-30,A,120,A,66,A,21,A,21,A,43,A,68,A,58,A,9,A,47,A,-15,A,44,A,-8,A,31,A,118,P,77,A,51,A,7,A,46,M,2,A,-3,A,102,A,92,A,60,A,37,A,59,A,46,A,108,A,-22,A,73,A,-27,A,92,A,-26,A,57,A,-18,A,-18,A,64,A
COL16A1 Alpha-1 type XVI collagen,S57132_s_at,554,A,416,A,734,A,671,A,474,P,565,A,567,A,655,A,687,A,300,A,378,A,284,A,408,A,582,A,409,A,546,M,1009,A,403,A,474,A,510,P,139,A,196,A,317,A,500,A,360,A,424,A,586,A,677,A,598,A,591,A,364,A,475,A,517,P,303,P,418,A,541,A,552,A,469,A
SFN Stratifin,X57348_s_at,5,A,-69,A,-65,A,-50,A,-113,A,53,A,-70,A,-223,A,169,A,-438,A,-143,A,4,A,-387,A,-210,A,-117,A,-117,A,-91,A,-347,A,106,A,-259,A,-31,A,78,A,32,A,-125,A,-158,A,-74,A,-62,A,-177,A,139,A,-235,A,17,A,-72,A,-152,A,-69,A,91,A,-17,A,-63,A,-90,A
CYP7 Cytochrome P450 VII (cholesterol 7 alpha-monooxygenase),X56088_s_at,-26,A,-7,A,-19,A,-10,A,12,A,-58,A,-36,A,8,A,-27,A,-26,A,4,A,-27,A,-10,A,-6,A,-5,A,-21,A,-14,A,-15,A,-50,A,-6,A,-38,A,-17,A,-24,A,-30,A,-30,A,-34,A,-3,A,-9,A,-7,A,-91,A,47,A,-13,A,27,A,-17,A,16,A,-6,A,-24,A,-8,A
SET PROTEIN,X75091_s_at,994,P,1096,P,1283,P,802,P,717,P,1427,P,776,P,707,P,1677,P,995,P,666,P,521,P,1228,P,915,P,1593,P,917,P,1554,P,401,P,624,P,1473,P,107,A,440,P,668,P,554,P,452,P,595,P,693,P,513,P,569,P,754,P,520,P,355,P,649,P,739,P,572,P,956,P,1294,P,670,P
N-type calcium channel alpha-1 subunit mRNA,M94172_s_at,344,A,437,A,610,A,611,A,392,P,583,A,396,A,238,M,580,A,282,A,461,A,366,A,102,A,524,A,259,A,396,M,756,P,453,P,267,M,68,P,66,M,282,P,252,A,323,P,78,A,384,P,535,A,551,P,319,P,522,A,234,M,295,A,389,A,197,A,379,A,524,P,820,P,509,A
GB DEF = DAT1 gene; partial; VNTR,Y10141_s_at,357,A,831,A,177,A,186,A,208,A,800,A,697,A,383,A,860,A,-193,A,207,A,342,A,194,A,430,A,125,A,13,A,586,A,193,A,228,A,303,A,-109,A,521,A,347,A,327,A,309,A,119,A,539,A,156,A,-432,A,-31,A,-5,A,865,A,665,A,-106,A,126,A,593,A,634,A,562,A
HLF Hepatic leukemia factor,M95585_s_at,4,A,-46,A,47,A,56,A,-32,A,-16,A,-15,A,-2,A,-34,A,6,A,-40,A,35,A,6,A,-24,A,24,A,-25,A,54,A,-19,A,-30,A,-4,A,3,A,-7,A,18,A,-7,A,-10,A,31,A,175,A,-85,A,62,A,-137,A,-19,A,-2,A,-104,A,-37,A,-39,A,-10,A,235,A,-35,A
HLF Hepatic leukemia factor,X68985_s_at,421,A,84,A,488,A,808,A,114,A,401,M,746,A,446,A,281,A,270,A,201,A,198,A,112,A,295,A,243,A,398,A,369,A,296,A,314,A,173,A,76,A,205,A,554,A,160,A,388,A,221,A,736,A,287,A,250,A,359,A,287,A,533,A,427,A,130,A,206,A,461,A,660,A,648,A
Transcription factor E2F like protein [human; mRNA; 2492 nt],S49592_s_at,815,P,952,P,1425,P,1159,P,339,P,1218,P,551,P,1590,P,1312,P,1004,P,1067,P,439,P,1193,P,697,P,859,P,709,P,1668,P,782,P,844,P,944,P,747,P,927,P,600,P,1026,P,583,P,1251,P,1137,P,1153,P,634,P,1474,P,707,P,991,P,869,P,422,P,853,P,495,P,674,P,1228,P
GB DEF = Somatostatin receptor subtype 3 (SSTR3) gene,M96738_s_at,-250,A,-290,A,-209,A,-1329,A,-124,A,-551,A,-394,A,-494,A,-400,A,-258,A,-209,A,-284,A,-51,A,-278,A,-299,A,-38,A,-533,A,-57,A,-112,A,-278,A,-449,A,-202,A,-864,A,-134,A,-113,A,63,A,-1381,A,-290,A,-177,A,-221,A,-411,A,-4,A,-116,A,-198,A,-405,A,-591,A,-306,A,-118,A
ID2 Inhibitor of DNA binding 2; dominant negative helix-loop-helix protein,M97796_s_at,860,P,2779,P,793,A,1709,P,1037,P,773,P,798,A,2019,P,815,A,748,P,278,A,6931,P,506,P,1976,P,684,P,227,A,801,A,839,P,374,A,2839,P,322,A,540,P,571,A,293,A,6466,P,1561,P,880,A,265,A,675,A,4276,P,1036,P,860,A,1577,P,740,P,3363,P,1398,P,1053,P,4382,P
TDGF1 Teratocarcinoma-derived growth factor 1,X14253_s_at,27,A,156,M,126,A,105,A,187,A,188,M,243,P,265,A,143,A,51,A,141,A,20,A,39,A,170,A,2,A,68,A,76,A,116,A,81,A,-103,A,1,A,-30,A,47,P,138,A,133,M,-19,A,-9,A,141,A,96,A,185,A,88,A,106,A,64,A,82,A,115,A,155,A,4,A,37,A
KALLMANN SYNDROME PROTEIN PRECURSOR,X60299_s_at,-28,A,157,A,264,A,139,A,43,A,163,A,75,M,203,A,122,A,-4,A,61,A,22,A,35,M,192,P,-19,A,-33,A,188,A,180,A,-10,A,35,A,-52,A,-3,A,115,A,31,A,17,A,14,A,-35,A,-80,A,2,A,70,A,155,A,29,A,243,A,83,A,-68,A,77,A,158,A,79,A
VALYL-TRNA SYNTHETASE,X59303_s_at,620,A,164,A,605,A,656,A,616,P,97,A,38,A,190,A,211,A,410,A,450,A,317,A,467,P,1032,A,183,A,585,A,522,A,110,A,302,A,915,P,-321,A,64,A,307,A,462,A,209,A,226,A,378,A,100,A,663,A,1013,A,17,A,275,A,398,A,129,A,497,A,243,A,359,A,48,A
CD36 CD36 antigen (collagen type I receptor; thrombospondin receptor),M98399_s_at,54,A,209,P,128,P,109,P,34,A,122,P,35,A,47,A,142,P,78,P,108,P,11,A,4,M,108,P,-46,A,58,A,171,A,62,A,237,P,230,P,61,P,27,A,53,A,11,A,183,P,-95,A,137,P,91,M,341,P,1600,P,737,P,659,P,309,P,444,P,861,P,1361,P,35,A,253,P
GB DEF = Prostate-specific membrane antigen {alternatively spliced} [human; primary prostatic tissues; mRNA Partial; 251 nt],S76978_s_at,-40,A,-5,A,30,A,36,A,5,A,-48,A,-25,A,-61,A,-11,A,-27,A,6,A,7,A,-19,A,-3,A,30,A,-17,A,-45,A,-32,A,-39,A,-30,A,14,A,14,A,79,A,28,A,-15,A,-65,A,-39,A,-56,A,38,A,221,A,-88,A,-73,A,-43,A,18,A,11,A,31,A,-83,A,-84,A
CYP21 Cytochrome P450; subfamily XXI (steroid 21-hydroxylase; congenital adrenal hyperplasia),S38953_s_at,150,A,382,M,256,A,151,A,78,P,321,A,374,A,256,A,477,P,235,A,324,A,28,A,211,A,193,A,286,A,382,A,573,A,247,A,158,A,155,A,101,A,160,M,326,A,367,A,-36,A,228,A,361,A,200,A,108,A,458,A,141,A,405,A,495,M,13,A,307,M,312,A,449,A,501,A
Pilot mRNA,X63741_s_at,-131,A,-21,A,27,A,11,A,-25,A,-108,A,-8,A,-59,A,-15,A,16,A,13,A,-14,A,157,M,-133,A,-8,A,-59,A,-60,A,-27,A,90,M,-98,A,-27,A,-34,A,-51,A,-28,A,29,A,34,P,57,A,-41,A,-62,A,-65,A,54,P,-33,A,130,A,-38,A,13,A,-19,A,-1,A,-15,A
PDE6B Phosphodiesterase 6B; cGMP-specific; rod; beta,X66142_s_at,957,A,794,P,976,A,796,A,497,A,817,A,982,A,958,A,1058,P,757,A,721,A,534,A,558,A,751,A,513,A,738,A,1543,A,551,A,322,A,886,P,351,A,483,P,739,A,674,A,708,A,611,A,1103,P,846,A,656,A,973,A,538,P,837,P,968,A,468,A,839,A,147,A,589,A,1261,P
IGL@ Immunoglobulin lambda light chain,X57809_at,349,P,70,P,-256,A,-236,A,90,A,-60,P,-112,A,-388,A,-144,A,-67,A,-72,A,-64,A,62,A,-78,A,-35,A,18,A,158,A,534,P,-111,A,-107,M,-64,A,-23,A,-85,A,-54,A,-47,A,-14,A,-168,P,186,A,-175,A,362,P,-28,P,-197,A,-18,A,-147,A,-65,M,-160,A,-195,A,-238,A
IGL@ Immunoglobulin lambda light chain,X57809_s_at,4511,P,2861,P,831,A,1640,P,783,P,1093,P,1177,A,1460,P,636,A,21,A,847,P,366,A,1517,P,831,P,1380,P,334,P,4513,P,11498,P,797,P,951,P,308,A,737,P,748,A,888,P,766,A,1095,P,187,A,5379,P,889,P,8793,P,8254,P,673,P,1919,P,1180,P,1423,P,923,P,1328,P,2177,P
RCV1 Recoverin,S62028_s_at,-32,A,-42,A,-205,A,38,A,-8,A,-128,A,-124,A,-248,A,102,A,-8,A,-18,A,-86,A,-40,A,-8,A,-78,A,-14,A,-130,A,-4,A,11,A,-17,A,73,A,-40,A,132,A,-191,A,-30,A,-24,A,-161,A,-264,A,-194,A,-136,A,-102,A,-68,A,-112,A,-49,A,63,A,-49,A,97,A,-23,A
Description: alpha-1;3 fucosyltransferase gene extracted from alpha-(1.3/1;4) fucosyltransferase/FucT-III; alpha-1;3 fucosyltransferase/FucT-VI [human; Genomic; 1045 nt 4 segments],S52969_cds1_s_at,685,A,553,A,939,A,717,A,300,A,451,A,682,M,794,A,1304,A,466,A,549,A,375,A,464,M,576,A,466,M,862,P,1100,A,674,P,580,P,884,P,296,A,566,M,537,P,753,P,476,P,552,M,445,A,991,A,632,A,1466,A,764,M,860,P,791,A,631,P,371,A,417,A,810,A,1267,A
Cellular adhesion regulatory molecule [human; mRNA; 429 nt],X65784_s_at,717,P,834,A,815,A,779,A,627,P,757,A,902,A,1024,A,883,A,262,A,759,P,254,A,778,P,535,P,770,P,900,P,1533,A,371,A,585,P,1665,P,382,A,482,P,704,A,857,P,705,A,694,P,544,A,917,P,680,A,688,A,462,A,922,P,678,A,297,P,444,A,357,A,1062,P,753,A
HMFG,S56151_s_at,1647,M,1105,A,2018,P,2220,A,996,P,2756,P,1581,A,1632,A,2256,P,1108,A,1443,P,1243,A,873,A,1289,A,1162,A,1325,A,2182,A,836,A,791,A,1624,A,303,A,1004,A,1649,P,835,A,938,A,946,A,1312,A,1567,A,937,A,2414,P,2180,A,1572,M,1818,P,639,A,1767,A,1225,A,2531,A,2553,A
RBBP1 Retinoblastoma-binding protein 1{alternative products},S57153_s_at,-106,A,-60,A,-175,A,-70,A,-18,A,-181,A,-13,A,59,A,-101,A,13,A,-51,A,-30,A,-57,A,-97,A,-57,A,-16,A,-21,A,-79,A,-30,A,25,A,24,A,-71,A,-41,A,139,A,-16,A,-34,A,-114,A,-232,A,26,A,-80,A,69,A,-14,A,-35,A,-35,A,-88,A,-58,A,-87,A,38,A
Voltage-dependent calcium channel beta-2c subunit mRNA,U95019_s_at,60,A,79,A,-104,A,-33,A,42,A,-76,A,-110,A,52,A,41,A,94,A,19,A,-57,A,0,A,-56,A,50,A,143,P,138,A,5,A,60,A,5,A,-2,A,-34,A,176,A,19,A,-19,A,33,A,126,A,25,A,-7,A,79,A,85,A,16,A,19,A,-11,A,-32,A,146,A,110,A,36,A
TPMT Thiopurine S-methyltransferase,U12387_s_at,186,A,175,P,348,A,119,A,97,P,69,A,77,A,143,A,207,M,88,M,158,A,-20,A,105,M,95,A,149,P,109,P,439,A,176,M,27,A,449,P,127,P,40,A,191,A,150,A,127,P,54,A,319,A,250,M,218,P,160,M,73,A,112,A,164,P,46,A,67,A,146,A,222,M,29,M
TPMT Thiopurine S-methyltransferase,S62904_s_at,-230,A,-234,A,-44,A,-375,A,-63,A,-104,A,-356,A,-68,A,22,A,-70,A,-122,A,-68,A,-103,A,-180,A,-78,A,-35,A,-263,A,-279,A,-98,A,44,A,-163,A,77,A,-115,A,-246,A,-147,A,-263,A,-445,A,-134,A,-199,A,-7,A,-139,A,-376,A,-70,A,-41,A,-564,A,49,A,-172,A,-241,A
GB DEF = CREM=cyclic AMP-responsive element modulator beta isoform [human; mRNA; 1030 nt],S68134_s_at,3,A,-16,A,21,A,7,A,-21,A,-83,A,-11,A,-107,A,-4,A,-56,A,-11,A,-18,A,-21,A,-18,A,-30,A,-2,A,-67,A,-2,A,-117,A,24,A,-59,A,-61,A,-13,A,1,A,-12,A,-13,A,-53,A,-52,A,-113,A,-81,A,-79,A,-34,A,-86,A,-27,A,-40,A,-69,A,-32,A,-100,A
L-arginine:glycine amidinotransferase,X86401_s_at,33,A,-10,A,93,A,71,A,3,A,48,A,-1,A,181,A,116,A,66,A,46,A,21,A,-23,A,-25,A,64,A,40,A,400,A,68,A,15,A,151,A,4,A,14,A,-56,A,56,A,4,A,43,A,101,A,74,A,74,A,-17,A,22,A,80,A,-3,A,7,A,0,A,189,A,82,A,153,A
Cytoplasmic antiproteinase,S69272_s_at,483,P,452,P,131,M,336,P,905,P,30,A,28,A,113,A,42,A,251,A,-14,A,349,A,1091,P,243,A,905,P,1062,P,1729,P,452,P,1327,P,460,A,64,A,17,A,138,A,-26,A,1074,P,861,P,56,A,1778,P,1021,P,1510,P,247,A,-193,A,1661,P,185,P,1083,P,1393,P,1998,P,327,M
GB DEF = PAX3B=transcription factor {alternatively spliced} [human; adult cerebellum; mRNA; 841 nt],S69370_s_at,-40,A,-61,A,27,A,-118,A,-11,A,-197,A,-1,A,-106,A,11,A,2,A,-1,A,-136,A,75,A,10,A,16,A,-130,A,68,A,-86,A,-65,A,23,A,-86,A,2,A,-112,A,26,A,69,A,-16,A,39,A,-110,A,4,A,-128,A,-164,A,-189,A,87,A,-82,A,-27,A,-62,A,-172,A,-107,A
DRD2 Dopamine D2 receptor,X51362_s_at,583,A,371,A,664,A,432,A,320,A,426,A,413,A,131,A,435,A,307,A,459,P,267,A,309,A,278,A,357,A,351,A,1914,A,349,A,266,A,396,A,222,A,330,P,313,A,635,A,305,A,353,P,633,A,520,A,461,M,542,A,312,A,355,A,450,A,165,A,454,A,351,P,755,M,460,M
EIF5A Eukaryotic translation initiation factor 5A,S72024_s_at,778,P,187,P,935,P,1575,P,729,P,1250,P,902,P,872,P,638,P,803,P,1511,P,229,P,491,P,1221,P,1256,P,546,P,2117,P,630,P,463,P,864,P,93,P,414,P,921,P,534,P,556,P,218,P,1079,P,511,P,382,P,1171,P,1876,P,852,P,1188,P,1422,P,1504,P,871,P,1029,P,1345,P
HRK1,S72503_s_at,1935,A,714,A,1397,A,1814,A,269,A,1429,A,2011,A,2001,A,1414,A,1058,A,1318,P,919,A,1415,A,1055,A,975,A,1624,A,2271,A,1189,A,1022,A,1445,A,718,A,1731,P,1261,A,1513,P,1139,P,1716,M,1611,A,1854,A,1589,A,2244,A,1389,A,1461,A,2046,A,900,A,422,A,1338,A,2054,A,3057,A
Inward rectifier K+ channel protein (hirk2) mRNA,U24056_s_at,380,A,269,A,411,A,438,A,241,A,341,A,766,A,1006,A,538,A,495,A,369,A,314,A,395,A,507,A,263,A,334,A,719,A,454,A,358,A,492,A,259,A,371,A,324,A,371,A,447,A,420,A,571,A,442,A,504,A,420,A,581,A,591,A,539,A,351,A,462,A,436,A,552,A,714,A
TFAP4 Transcription factor AP-4 (activating enhancer-binding protein 4)),S73885_s_at,929,A,314,A,930,A,845,P,401,A,841,A,1100,P,661,A,921,A,548,A,502,A,451,A,704,P,699,P,629,A,734,A,2956,A,572,A,529,A,1985,P,448,A,145,A,830,A,201,A,594,A,583,P,794,A,-105,A,-36,A,17,A,555,A,68,A,565,A,7,A,469,A,511,A,843,A,1855,A
DAX-1,U31929_s_at,435,A,372,P,525,A,450,A,176,A,321,A,452,A,541,A,520,A,321,A,242,A,277,P,293,A,399,A,269,A,342,A,954,A,352,P,206,A,392,A,241,A,376,A,322,A,174,A,320,A,382,P,552,A,570,A,567,A,251,A,393,A,345,A,509,A,106,A,408,A,367,A,440,A,604,A
E2F4 E2F transcription factor 4; p107/p130-binding,U15641_s_at,244,A,355,A,-355,A,277,A,139,A,408,M,-331,A,-134,A,163,A,109,A,171,A,-327,A,-11,A,58,A,95,A,-145,A,-512,A,-214,A,161,A,-240,A,-363,A,-244,A,-132,A,226,A,-383,A,-202,A,-644,A,12,A,-252,A,164,A,385,A,98,A,-26,A,347,A,-226,A,5,A,278,A,109,A
GB DEF = HNL=neutrophil lipocalin [human; ovarian cancer cell line OC6; mRNA Partial; 534 nt],S75256_s_at,264,P,207,A,147,A,-93,A,162,A,-78,A,-13,A,-40,A,-80,A,12,A,-3,A,0,A,-53,A,153,A,-89,A,139,A,308,A,144,A,92,A,-21,A,-169,A,177,A,-121,A,-278,A,195,A,61,A,43,A,132,A,257,P,197,A,149,P,592,A,429,A,41,A,305,A,-129,A,275,A,459,A
Lipid-activated; protein kinase PRK2 mRNA,U33052_s_at,303,P,216,P,301,P,299,P,128,P,264,P,-52,A,325,P,147,P,67,P,354,P,215,P,137,P,95,P,350,P,143,P,379,P,80,A,244,P,175,P,27,A,295,P,265,P,250,P,160,P,173,P,93,A,503,P,519,P,154,P,256,P,265,P,161,P,666,P,30,P,155,P,502,P,110,P
A-myb,S75881_s_at,-236,A,-97,A,-119,A,-222,A,-89,A,-190,A,-134,A,-56,A,-202,A,-76,A,-178,A,-33,A,-109,A,-50,A,-158,A,-192,A,-230,A,-96,A,-71,A,-163,A,-146,A,-125,A,-70,A,-276,A,-92,A,-16,A,-51,A,-218,A,-122,A,-166,A,-117,A,-122,A,-124,A,-99,A,-130,A,-151,A,-159,A,-231,A
TrkB [human; brain; mRNA; 3194 nt],S76473_s_at,198,A,81,A,320,A,238,A,94,A,181,A,99,A,259,A,230,A,95,A,145,A,133,A,87,A,141,A,140,A,213,A,254,A,81,A,116,A,114,A,114,A,116,A,176,A,169,A,174,A,160,A,120,A,223,A,206,A,238,A,143,A,198,A,240,A,90,A,119,A,133,A,275,A,227,A
NTRK3 Neurotrophic tyrosine kinase; receptor; type 3 (TrkC),U05012_s_at,-226,A,-153,A,-130,A,-307,A,7,A,-231,A,-347,A,-61,A,-258,A,-217,A,14,A,-195,A,-37,A,-313,A,-223,A,-168,A,-480,A,-149,A,-135,A,-71,A,44,A,3,A,-129,A,245,A,96,A,15,A,-294,A,-89,A,-14,A,-44,A,-225,A,-19,A,-217,A,-94,A,-247,A,-290,A,-380,A,-286,A
GB DEF = Nuclear factor kappa-B2 (NF-KB2) gene; partial cds,U20816_s_at,-277,A,-480,A,-583,A,-534,A,-178,A,-400,A,-603,A,-742,A,-469,A,-263,A,-331,A,-208,A,-261,A,-287,A,-277,A,-421,A,-904,A,-106,A,-287,A,-433,A,-342,A,-99,A,-311,A,-289,A,-381,A,-386,A,-553,A,-354,A,-334,A,412,A,-22,A,-17,A,-21,A,-231,A,-174,A,-71,A,-418,A,-161,A
GB DEF = 4R-MAP2=microtubule-associated protein 2 4R isoform [human; brain; mRNA Partial; 1012 nt],S76756_s_at,308,A,55,A,256,A,315,A,102,A,248,A,287,A,304,A,229,A,64,A,157,A,196,A,23,A,153,A,40,A,157,A,378,A,86,A,162,A,-22,A,132,A,150,A,188,A,241,A,132,A,-100,A,92,A,-4,A,235,A,154,A,233,A,182,A,160,A,-452,A,98,A,256,A,163,A,254,A
TINUR,S77154_s_at,133,A,275,P,3,A,68,A,17,A,-124,A,-3,A,176,A,76,A,74,A,162,P,636,P,13,A,77,A,116,A,84,A,-16,A,-5,A,325,P,64,A,81,A,18,A,134,A,34,A,202,P,1722,P,211,P,271,M,168,A,474,P,476,P,170,A,2157,P,82,A,354,P,142,A,581,P,2286,P
CDC27 Cell division cycle 27,U00001_s_at,-74,A,57,A,84,A,31,A,4,A,-94,A,-6,A,29,A,60,A,16,A,41,P,22,A,39,P,12,A,-9,A,38,A,66,A,48,A,16,A,18,A,48,A,0,A,-43,A,38,A,16,A,-28,A,104,A,-1,A,72,A,125,P,42,A,-27,A,49,A,-21,A,33,P,-37,A,47,A,6,A
53K isoform of Type II phosphatidylinositol-4-phosphate 5-kinase (PIPK) mRNA,S78798_s_at,-3,A,252,A,218,P,-50,A,98,A,133,A,-48,A,287,A,378,A,89,A,71,A,104,A,93,A,55,A,44,A,214,A,247,A,111,A,16,A,356,P,118,A,115,A,70,A,267,A,-1,A,86,A,9,A,164,A,110,A,499,A,97,A,80,A,167,A,50,A,261,A,-41,A,24,A,51,A
Guanine nucleotide exchange factor mss4 mRNA,S78873_s_at,-38,A,101,A,-234,A,63,A,279,A,119,A,141,A,-484,A,-35,A,-19,A,417,A,53,A,155,A,366,A,27,A,14,A,444,A,-99,A,451,A,159,A,-114,A,201,A,169,A,128,A,247,A,15,A,-336,A,-103,A,-214,A,20,A,145,A,210,A,-71,A,213,A,580,A,-64,A,266,A,54,A
PCCA Propionyl-coA carboxylase alpha chain,S79219_s_at,905,P,338,P,327,P,175,A,339,P,183,P,215,P,191,A,179,P,130,M,156,P,183,P,153,P,223,P,135,P,522,P,248,A,294,P,186,P,500,P,337,P,83,A,146,P,321,P,243,P,117,A,214,A,318,M,122,P,225,P,188,A,209,P,268,P,31,A,178,M,241,A,407,P,197,A
LAMP2 Lysosome-associated membrane protein 2 {alternative products},S79873_s_at,332,P,193,P,189,P,103,P,247,P,97,P,241,P,44,A,268,P,106,P,180,P,149,P,627,P,203,P,175,P,88,P,1594,P,100,P,150,P,410,P,241,P,70,P,89,A,318,P,51,P,98,P,71,A,340,P,52,A,426,P,164,P,118,P,210,P,293,P,239,P,164,P,219,P,315,P
Fatty acid synthase {3 region} [human; breast and HepG2 cells; mRNA Partial; 2237 nt]","S80437_s_at",284,652,947,328,862,816,401,278,1063,671,907,426,685,762,549,416,724,541,474,887,91,415,473,953,340,647,386,806,151,697,344,363,496,231,852,289,528,250
"3474","GB DEF = Beta adducin","X58199_s_at",463,400,444,517,179,398,480,481,444,364,293,245,80,301,135,252,578,195,277,-79,133,190,315,313,275,245,-81,158,654,574,669,498,457,291,104,427,471,787
"3475","Mitogen induced nuclear orphan receptor (MINOR) mRNA","S81243_s_at",349,461,428,397,184,240,473,361,275,263,209,-38,122,434,192,208,697,66,125,653,154,1120,0,162,579,266,347,312,620,637,706,612,944,311,462,332,565,185
"3476","GB DEF = Hs-TBX2=T-box gene {T-box region} [human; fetal kidney; mRNA Partial; 283 nt]","S81264_s_at",433,298,651,369,208,387,436,965,851,384,509,311,148,354,299,333,656,290,351,409,398,272,495,572,333,287,517,563,317,459,487,480,359,266,212,763,549,744
"3477","SNT1 Syntrophin; alpha (dystrophin-associated protein A1; 59kD; acidic component)","S81737_s_at",-143,-131,-158,-232,-66,-72,-196,-587,-205,45,-13,-132,-129,-138,-142,64,-330,68,-176,-42,-304,143,-72,67,-61,42,143,-249,-254,-138,-375,-96,369,-101,-229,-292,-280,-310
"3478","GB DEF = SSX3=Kruppel-associated box containing SSX gene [human; testis; mRNA Partial; 675 nt]","S82471_s_at",-23,86,43,28,44,72,15,-92,233,83,-18,56,48,111,5,59,129,52,31,138,58,44,74,34,36,66,292,140,247,-27,20,127,-104,53,106,79,255,63
"3479","Description: UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase gene extracted from UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase/GalNAc-transferase {3 region; exon 11} [human; placenta; Genomic; 1902 nt],S82597_rna1_s_at,73,A,166,P,-128,A,130,P,173,P,-97,A,60,A,263,P,-127,A,-10,P,124,M,133,P,214,P,146,A,282,P,229,P,669,P,207,P,265,P,380,P,127,P,168,P,-37,A,151,P,78,A,83,P,20,A,174,P,132,M,-153,A,75,P,271,M,179,A,239,P,26,A,24,P,545,P,293,P
Nuclear orphan receptor mRNA,S83309_s_at,35,A,183,A,185,A,242,A,120,A,161,M,80,A,149,A,49,A,77,A,83,A,112,A,20,A,217,A,89,A,46,A,168,A,64,A,104,A,82,A,72,A,168,A,144,A,43,A,145,A,204,P,373,P,149,A,113,A,125,A,66,A,188,A,-57,A,90,A,144,P,257,A,12,A,209,A
GB DEF = Aspartyl(asparaginyl)beta-hydroxylase [human; hepatoblastoma cell line HepG2; mRNA Partial; 2324 nt],S83325_s_at,27,A,-0,A,-9,A,221,A,30,A,120,A,262,A,136,A,24,A,143,A,44,A,68,A,92,A,20,A,91,A,110,A,-17,A,-3,A,-9,A,-81,A,21,A,137,A,151,A,-7,A,-104,A,-45,A,136,A,81,A,50,A,99,A,212,A,-86,A,53,A,10,A,-122,A,183,A,325,A,156,A
GB DEF = Differentiation-stimulating factor/leukemia inhibitory factor receptor {5 region; exon 1} [human; placenta; Genomic; 1350 nt]","S83362_s_at",137,200,63,165,152,368,440,677,171,149,202,224,177,187,70,42,83,20,240,375,206,228,355,-19,162,263,148,314,324,140,-38,512,213,270,144,107,303,528
"3480","T3 receptor-associating cofactor-1 [human; fetal liver; mRNA; 2930 nt]","S83390_s_at",-531,-588,-678,-739,-303,-553,-1008,-1000,-707,-410,-329,-566,-285,-138,-271,-461,-880,-606,-219,-393,-219,-359,-661,-302,-481,-378,-1168,-724,-771,-803,-773,-510,-596,-143,-428,-722,-675,-930
"3481","ADCYAP1 Adenylate cyclase activating polypeptide 1 (pituitary)","S83513_s_at",910,680,1135,932,490,624,912,878,953,669,784,449,621,687,434,735,1408,627,530,816,364,690,607,605,667,729,1171,838,757,995,606,1029,813,380,632,691,958,1369
"3482","FRK Fyn-related kinase","U22322_s_at",-42,-8,-83,1,14,-3,-31,-91,21,2,6,-38,1,-57,-12,-17,32,8,-27,34,-3,-6,-68,-56,-4,17,-4,23,-93,-55,-66,26,36,-19,30,18,46,6
"3483","Liver mRNA fragment DNA binding protein UPI homologue (C-terminus)","X04347_s_at",7952,8200,7381,8007,8590,11252,4837,5901,13385,16096,14091,7776,11147,9518,11945,13265,14313,12479,13196,14974,21800,9801,9497,8801,8653,10378,11401,8905,6526,7927,11160,13784,13344,13433,8531,8329,7668,8583
"3484","HNRPA1 Heterogeneous nuclear ribonucleoprotein A1","U00947_s_at",7544,9020,7225,6458,6756,5777,5502,7995,11534,7976,11076,3920,6682,8338,7083,7504,18345,5061,7535,17999,11922,9158,6915,8195,8190,6181,7674,9146,6925,6695,7801,10987,13673,7472,9285,6356,6778,9776
